id,answer_id,comment,date_created,reason,session
2047,96,sin comentario,2022-02-23 23:17:50.687,sin razón,321254887
2048,69,sin comentario,2022-02-23 23:17:56.012,sin razón,321254887
2049,108,sin comentario,2022-02-23 23:17:58.870,sin razón,322614744
2050,75,sin comentario,2022-02-23 23:17:59.817,sin razón,321254887
2051,35,sin comentario,2022-02-23 23:18:06.267,sin razón,321254887
2052,50,sin comentario,2022-02-23 23:18:13.119,sin razón,321254887
2053,20,sin comentario,2022-02-23 23:18:18.471,sin razón,321254887
2054,4,sin comentario,2022-02-23 23:18:19.345,sin razón,322614744
2055,46,sin comentario,2022-02-23 23:18:26.835,sin razón,321254887
2056,18,sin comentario,2022-02-23 23:18:34.576,sin razón,321254887
2057,26,sin comentario,2022-02-23 23:18:48.621,sin razón,321254887
2058,44,sin comentario,2022-02-23 23:19:01.810,sin razón,321254887
2059,10,sin comentario,2022-02-23 23:19:17.535,sin razón,321254887
2060,63,sin comentario,2022-02-23 23:19:20.737,sin razón,321254887
2061,105,sin comentario,2022-02-23 23:19:25.742,sin razón,321254887
2062,14,sin comentario,2022-02-23 23:19:31.639,sin razón,321254887
2063,4,sin comentario,2022-02-23 23:19:44.079,sin razón,321254887
2064,30,sin comentario,2022-02-23 23:19:48.208,sin razón,321254887
2065,57,sin comentario,2022-02-23 23:19:53.822,sin razón,321254887
2066,42,sin comentario,2022-02-23 23:19:58.377,sin razón,321254887
2067,54,sin comentario,2022-02-23 23:19:59.308,sin razón,322741376
2068,41,sin comentario,2022-02-23 23:20:09.052,sin razón,321254887
2069,22,sin comentario,2022-02-23 23:20:20.887,sin razón,321254887
2070,45,sin comentario,2022-02-23 23:20:34.073,sin razón,321254887
2071,95,sin comentario,2022-02-23 23:20:37.680,sin razón,321254887
2072,92,sin comentario,2022-02-23 23:20:42.114,sin razón,321254887
2073,64,sin comentario,2022-02-23 23:20:43.839,sin razón,321254887
2074,110,sin comentario,2022-02-23 23:20:45.265,sin razón,321254887
2075,35,sin comentario,2022-02-23 23:20:51.322,sin razón,322705882
2076,31,sin comentario,2022-02-23 23:20:58.367,sin razón,321254887
2077,72,sin comentario,2022-02-23 23:21:03.234,sin razón,321254887
2078,65,sin comentario,2022-02-23 23:21:10.932,sin razón,321254887
2079,85,sin comentario,2022-02-23 23:21:14.126,sin razón,321254887
2080,56,sin comentario,2022-02-23 23:21:21.056,sin razón,321254887
2081,4,sin comentario,2022-02-23 23:21:28.112,sin razón,322705882
2082,52,sin comentario,2022-02-23 23:21:28.244,sin razón,321254887
2083,6,sin comentario,2022-02-23 23:21:34.301,sin razón,321254887
2084,47,sin comentario,2022-02-23 23:21:38.038,sin razón,321254887
2085,11,sin comentario,2022-02-23 23:22:23.321,sin razón,322705882
2086,1,sin comentario,2022-02-23 23:23:12.378,sin razón,322705882
2087,71,sin comentario,2022-02-23 23:23:31.645,sin razón,322705882
2088,50,sin comentario,2022-02-23 23:31:58.311,sin razón,323215480
2089,20,sin comentario,2022-02-23 23:32:13.758,sin razón,323215480
2090,41,sin comentario,2022-02-23 23:32:33.110,sin razón,323215480
2091,63,sin comentario,2022-02-23 23:32:47.272,sin razón,323215480
2092,52,sin comentario,2022-02-23 23:33:54.027,sin razón,323215480
2093,68,sin comentario,2022-02-23 23:34:08.640,sin razón,323215480
2094,45,sin comentario,2022-02-23 23:34:21.090,sin razón,323215480
2095,32,sin comentario,2022-02-23 23:34:49.065,sin razón,323215480
2096,89,sin comentario,2022-02-23 23:35:02.704,sin razón,323215480
2097,85,sin comentario,2022-02-23 23:35:24.146,sin razón,323215480
2098,87,sin comentario,2022-02-23 23:35:39.931,sin razón,323215480
2099,67,sin comentario,2022-02-23 23:35:51.951,sin razón,323215480
2100,84,sin comentario,2022-02-23 23:36:09.121,sin razón,323215480
2101,27,sin comentario,2022-02-23 23:36:21.243,sin razón,323215480
2102,42,sin comentario,2022-02-23 23:36:39.562,sin razón,323215480
2103,102,sin comentario,2022-02-23 23:37:32.939,sin razón,323215480
2104,23,sin comentario,2022-02-23 23:38:18.522,sin razón,323215480
2105,55,sin comentario,2022-02-23 23:38:30.836,sin razón,323215480
2106,51,sin comentario,2022-02-23 23:38:55.549,sin razón,323215480
2107,71,sin comentario,2022-02-23 23:39:08.529,sin razón,323215480
2108,4,sin comentario,2022-02-23 23:39:27.430,sin razón,323215480
2109,75,sin comentario,2022-02-23 23:39:57.153,sin razón,323215480
2110,86,sin comentario,2022-02-23 23:40:17.915,sin razón,323215480
2111,61,sin comentario,2022-02-23 23:40:33.745,sin razón,323215480
2112,17,sin comentario,2022-02-23 23:40:55.145,sin razón,323215480
2113,40,sin comentario,2022-02-23 23:41:12.859,sin razón,323215480
2114,37,sin comentario,2022-02-23 23:41:27.975,sin razón,323215480
2115,69,sin comentario,2022-02-23 23:41:37.451,sin razón,323215480
2116,34,sin comentario,2022-02-23 23:41:43.582,sin razón,323215480
2117,80,sin comentario,2022-02-23 23:41:50.754,sin razón,323215480
2118,104,sin comentario,2022-02-23 23:57:24.058,sin razón,324019722
2119,43,sin comentario,2022-02-23 23:57:35.277,sin razón,324019722
2120,5,sin comentario,2022-02-23 23:57:42.084,sin razón,324019722
2121,52,sin comentario,2022-02-23 23:57:55.914,sin razón,324019722
2122,89,sin comentario,2022-02-23 23:58:11.504,sin razón,324019722
2123,92,sin comentario,2022-02-23 23:58:20.684,sin razón,324019722
2124,37,sin comentario,2022-02-23 23:58:31.306,sin razón,324019722
2125,103,sin comentario,2022-02-23 23:58:40.931,sin razón,324019722
2126,64,sin comentario,2022-02-23 23:58:47.197,sin razón,324019722
2127,86,sin comentario,2022-02-23 23:58:51.712,sin razón,324019722
2128,15,sin comentario,2022-02-23 23:59:03.737,sin razón,324019722
2129,101,sin comentario,2022-02-23 23:59:11.442,sin razón,324019722
2130,35,sin comentario,2022-02-23 23:59:15.393,sin razón,324019722
2131,102,sin comentario,2022-02-23 23:59:18.054,sin razón,324019722
2132,55,sin comentario,2022-02-23 23:59:23.729,sin razón,324019722
2133,49,sin comentario,2022-02-23 23:59:27.074,sin razón,324019722
2134,12,sin comentario,2022-02-23 23:59:35.689,sin razón,324019722
2135,65,sin comentario,2022-02-23 23:59:37.771,sin razón,324109033
2136,14,sin comentario,2022-02-23 23:59:41.150,sin razón,324019722
2137,69,sin comentario,2022-02-23 23:59:46.207,sin razón,324019722
2138,7,sin comentario,2022-02-23 23:59:51.515,sin razón,324019722
2139,72,sin comentario,2022-02-23 23:59:53.135,sin razón,324019722
2140,56,sin comentario,2022-02-23 23:59:58.534,sin razón,324019722
2141,26,sin comentario,2022-02-24 00:00:10.011,sin razón,324019722
2142,66,sin comentario,2022-02-24 00:00:13.165,sin razón,324019722
2143,75,sin comentario,2022-02-24 00:00:19.583,sin razón,324019722
2144,40,sin comentario,2022-02-24 00:00:30.457,sin razón,324019722
2145,54,sin comentario,2022-02-24 00:00:35.875,sin razón,324019722
2146,94,sin comentario,2022-02-24 00:00:38.337,sin razón,324019722
2147,84,sin comentario,2022-02-24 00:00:39.667,sin razón,324019722
2148,78,sin comentario,2022-02-24 00:00:41.005,sin razón,324019722
2149,67,sin comentario,2022-02-24 00:00:43.752,sin razón,324019722
2150,90,sin comentario,2022-02-24 00:00:46.595,sin razón,324019722
2151,21,sin comentario,2022-02-24 00:00:50.497,sin razón,324019722
2152,44,sin comentario,2022-02-24 00:00:57.430,sin razón,324019722
2153,51,sin comentario,2022-02-24 00:01:03.580,sin razón,324019722
2154,81,sin comentario,2022-02-24 00:01:05.374,sin razón,324019722
2155,98,sin comentario,2022-02-24 00:01:06.497,sin razón,324019722
2156,39,sin comentario,2022-02-24 00:01:10.582,sin razón,324019722
2157,60,sin comentario,2022-02-24 00:01:12.081,sin razón,324019722
2158,24,sin comentario,2022-02-24 00:01:15.797,sin razón,324019722
2159,76,sin comentario,2022-02-24 00:01:18.282,sin razón,324019722
2160,88,sin comentario,2022-02-24 00:01:19.376,sin razón,324019722
2161,87,sin comentario,2022-02-24 00:01:23.500,sin razón,324019722
2162,57,sin comentario,2022-02-24 00:01:24.810,sin razón,324019722
2163,58,sin comentario,2022-02-24 00:01:30.596,sin razón,324019722
2164,17,sin comentario,2022-02-24 00:01:32.276,sin razón,324019722
2165,109,sin comentario,2022-02-24 00:01:33.882,sin razón,324019722
2166,18,sin comentario,2022-02-24 00:01:35.448,sin razón,324019722
2167,50,sin comentario,2022-02-24 00:01:38.853,sin razón,324019722
2168,79,sin comentario,2022-02-24 00:01:40.412,sin razón,324019722
2169,3,sin comentario,2022-02-24 00:01:42.118,sin razón,324019722
2170,85,sin comentario,2022-02-24 00:01:43.620,sin razón,324019722
2171,41,sin comentario,2022-02-24 00:01:45.213,sin razón,324019722
2172,83,sin comentario,2022-02-24 00:01:46.634,sin razón,324019722
2173,9,sin comentario,2022-02-24 00:01:48.185,sin razón,324019722
2174,31,sin comentario,2022-02-24 00:02:04.365,sin razón,324207354
2175,30,sin comentario,2022-02-24 00:02:11.437,sin razón,324207354
2176,51,sin comentario,2022-02-24 00:02:31.489,sin razón,324207354
2177,14,sin comentario,2022-02-24 00:02:41.588,sin razón,324207354
2178,2,sin comentario,2022-02-24 00:02:52.745,sin razón,324207354
2179,61,sin comentario,2022-02-24 00:03:01.078,sin razón,324207354
2180,60,sin comentario,2022-02-24 00:03:12.646,sin razón,324207354
2181,106,sin comentario,2022-02-24 00:03:20.550,sin razón,324207354
2182,91,sin comentario,2022-02-24 00:03:26.008,sin razón,324207354
2183,105,sin comentario,2022-02-24 00:03:36.715,sin razón,324207354
2184,101,sin comentario,2022-02-24 00:03:45.990,sin razón,324207354
2185,21,sin comentario,2022-02-24 00:03:54.022,sin razón,324207354
2186,68,sin comentario,2022-02-24 00:04:04.107,sin razón,324207354
2187,38,sin comentario,2022-02-24 00:04:08.166,sin razón,324207354
2188,27,sin comentario,2022-02-24 00:05:13.228,sin razón,322996865
2189,103,sin comentario,2022-02-24 00:05:23.154,sin razón,322996865
2190,109,sin comentario,2022-02-24 00:08:07.348,sin razón,323112286
2191,5,sin comentario,2022-02-24 00:08:25.881,sin razón,323112286
2192,38,sin comentario,2022-02-24 00:08:48.907,sin razón,323112286
2193,11,sin comentario,2022-02-24 00:09:04.953,sin razón,323112286
2194,17,sin comentario,2022-02-24 00:09:18.536,sin razón,323112286
2195,58,sin comentario,2022-02-24 00:09:42.026,sin razón,323112286
2196,77,sin comentario,2022-02-24 00:10:17.192,sin razón,323112286
2197,4,sin comentario,2022-02-24 00:10:19.478,sin razón,323157038
2198,19,sin comentario,2022-02-24 00:10:26.806,sin razón,323112286
2199,47,sin comentario,2022-02-24 00:10:32.105,sin razón,323112286
2200,43,sin comentario,2022-02-24 00:10:40.678,sin razón,323112286
2201,2,sin comentario,2022-02-24 00:10:43.761,sin razón,323157038
2202,106,sin comentario,2022-02-24 00:10:44.161,sin razón,323112286
2203,28,sin comentario,2022-02-24 00:10:52.223,sin razón,323112286
2204,98,sin comentario,2022-02-24 00:10:53.098,sin razón,323157038
2205,100,sin comentario,2022-02-24 00:11:00.922,sin razón,323157038
2206,101,sin comentario,2022-02-24 00:11:01.058,sin razón,323112286
2207,111,sin comentario,2022-02-24 00:11:10.890,sin razón,323157038
2208,78,sin comentario,2022-02-24 00:11:13.882,sin razón,323112286
2209,64,sin comentario,2022-02-24 00:11:16.049,sin razón,323157038
2210,18,sin comentario,2022-02-24 00:11:18.218,sin razón,323112286
2211,101,sin comentario,2022-02-24 00:11:24.701,sin razón,323157038
2212,31,sin comentario,2022-02-24 00:11:27.961,sin razón,323112286
2213,92,sin comentario,2022-02-24 00:11:28.763,sin razón,323157038
2214,10,sin comentario,2022-02-24 00:11:36.260,sin razón,323112286
2215,61,sin comentario,2022-02-24 00:11:37.414,sin razón,323157038
2216,40,sin comentario,2022-02-24 00:11:42.690,sin razón,323112286
2217,22,sin comentario,2022-02-24 00:11:45.160,sin razón,323157038
2218,44,sin comentario,2022-02-24 00:11:47.214,sin razón,323112286
2219,110,sin comentario,2022-02-24 00:11:50.226,sin razón,323112286
2220,8,sin comentario,2022-02-24 00:11:55.088,sin razón,323112286
2221,39,sin comentario,2022-02-24 00:12:07.599,sin razón,323112286
2222,85,sin comentario,2022-02-24 00:12:14.373,sin razón,323112286
2223,30,sin comentario,2022-02-24 00:12:18.748,sin razón,323112286
2224,32,sin comentario,2022-02-24 00:12:22.614,sin razón,323112286
2225,36,sin comentario,2022-02-24 00:12:26.533,sin razón,323112286
2226,20,sin comentario,2022-02-24 00:12:30.845,sin razón,323112286
2227,2,sin comentario,2022-02-24 00:27:48.348,sin razón,325053885
2228,7,sin comentario,2022-02-24 00:28:28.116,sin razón,325053885
2229,53,sin comentario,2022-02-24 00:28:51.948,sin razón,325053885
2230,18,sin comentario,2022-02-24 00:29:30.593,sin razón,325053885
2231,63,sin comentario,2022-02-24 01:00:32.079,sin razón,360858232
2232,98,sin comentario,2022-02-24 01:49:45.779,sin razón,363729908
2233,71,sin comentario,2022-02-24 01:50:30.531,sin razón,363729908
2234,19,sin comentario,2022-02-24 01:50:45.992,sin razón,363729908
2235,55,sin comentario,2022-02-24 01:51:33.521,sin razón,363729908
2236,7,sin comentario,2022-02-24 01:51:46.612,sin razón,363729908
2237,43,sin comentario,2022-02-24 01:52:00.600,sin razón,363729908
2238,24,sin comentario,2022-02-24 01:52:15.881,sin razón,363729908
2239,22,sin comentario,2022-02-24 01:52:30.819,sin razón,363729908
2240,5,sin comentario,2022-02-24 01:52:40.218,sin razón,363729908
2241,53,sin comentario,2022-02-24 01:52:48.698,sin razón,363729908
2242,27,sin comentario,2022-02-24 01:52:58.001,sin razón,363729908
2243,35,sin comentario,2022-02-24 01:54:47.341,sin razón,363729908
2244,34,sin comentario,2022-02-24 01:54:53.449,sin razón,363729908
2245,93,sin comentario,2022-02-24 01:54:59.874,sin razón,363729908
2246,87,sin comentario,2022-02-24 01:55:06.794,sin razón,363729908
2247,40,sin comentario,2022-02-24 01:55:14.830,sin razón,363729908
2248,94,sin comentario,2022-02-24 01:55:21.546,sin razón,363729908
2249,54,sin comentario,2022-02-24 01:55:27.950,sin razón,363729908
2250,56,sin comentario,2022-02-24 01:55:31.462,sin razón,363729908
2251,83,sin comentario,2022-02-24 02:45:23.166,sin razón,365547710
2252,43,sin comentario,2022-02-24 02:45:34.703,sin razón,365547710
2253,54,sin comentario,2022-02-24 02:45:55.482,sin razón,365547710
2254,2,sin comentario,2022-02-24 02:46:05.268,sin razón,365547710
2255,12,sin comentario,2022-02-24 02:46:19.838,sin razón,365547710
2256,44,sin comentario,2022-02-24 02:46:30.290,sin razón,365547710
2257,92,sin comentario,2022-02-24 02:46:35.938,sin razón,365547710
2258,30,sin comentario,2022-02-24 02:46:43.960,sin razón,365547710
2259,20,sin comentario,2022-02-24 02:46:53.896,sin razón,365547710
2260,104,sin comentario,2022-02-24 02:46:58.519,sin razón,365547710
2261,57,sin comentario,2022-02-24 02:47:08.392,sin razón,365547710
2262,40,sin comentario,2022-02-24 02:47:17.808,sin razón,365547710
2263,106,sin comentario,2022-02-24 02:47:25.738,sin razón,365547710
2264,85,sin comentario,2022-02-24 02:47:30.074,sin razón,365547710
2265,56,sin comentario,2022-02-24 02:47:36.854,sin razón,365547710
2266,3,La primera. Porq eran mas unificados los colores,2022-02-24 02:57:45.923,sin razón,364715993
2267,85,Segunda img,2022-02-24 02:58:37.882,sin razón,364715993
2268,25,sin comentario,2022-02-24 02:59:04.641,sin razón,364715993
2269,11,1,2022-02-24 02:59:25.384,sin razón,364715993
2270,6,sin comentario,2022-02-24 02:59:37.742,sin razón,364715993
2271,72,sin comentario,2022-02-24 03:00:07.343,sin razón,365964621
2272,92,sin comentario,2022-02-24 03:00:13.875,sin razón,365964621
2273,86,2,2022-02-24 03:00:17.712,sin razón,364715993
2274,55,1,2022-02-24 03:00:34.958,sin razón,364715993
2275,6,sin comentario,2022-02-24 03:08:13.455,sin razón,366320262
2276,17,sin comentario,2022-02-24 04:42:34.470,sin razón,368138263
2277,15,sin comentario,2022-02-24 04:43:01.282,sin razón,368138263
2278,88,sin comentario,2022-02-24 04:43:23.005,sin razón,368138263
2279,34,sin comentario,2022-02-24 04:43:41.722,sin razón,368138263
2280,46,sin comentario,2022-02-24 04:43:49.721,sin razón,368138263
2281,78,sin comentario,2022-02-24 04:44:08.757,sin razón,368138263
2282,96,sin comentario,2022-02-24 04:44:38.127,sin razón,368138263
2283,110,sin comentario,2022-02-24 04:44:44.747,sin razón,368138263
2284,43,sin comentario,2022-02-24 04:44:51.022,sin razón,368138263
2285,106,sin comentario,2022-02-24 04:44:55.056,sin razón,368138263
2286,43,sin comentario,2022-02-24 10:17:17.916,sin razón,380521003
2287,11,sin comentario,2022-02-24 12:06:28.265,sin razón,384082181
2288,81,sin comentario,2022-02-24 12:06:51.548,sin razón,384082181
2289,70,sin comentario,2022-02-24 12:07:08.957,sin razón,384082181
2290,34,sin comentario,2022-02-24 15:20:52.976,sin razón,349838025
2291,15,sin comentario,2022-02-24 15:21:21.530,sin razón,349838025
2292,41,sin comentario,2022-02-24 15:21:37.645,sin razón,349838025
2293,57,sin comentario,2022-02-24 15:21:51.078,sin razón,349838025
2294,17,sin comentario,2022-02-24 15:21:58.496,sin razón,349838025
2295,23,sin comentario,2022-02-24 15:22:14.319,sin razón,349838025
2296,18,sin comentario,2022-02-24 15:22:27.700,sin razón,349838025
2297,31,sin comentario,2022-02-24 15:22:46.217,sin razón,349838025
2298,19,sin comentario,2022-02-24 17:29:04.919,sin razón,354003919
2299,95,sin comentario,2022-02-24 17:30:23.084,sin razón,354003919
2300,42,sin comentario,2022-02-24 17:32:11.245,sin razón,354003919
2301,28,sin comentario,2022-02-24 17:32:40.155,sin razón,354003919
2302,51,sin comentario,2022-02-24 17:34:10.245,sin razón,354249034
2303,14,sin comentario,2022-02-24 17:34:19.699,sin razón,354249034
2304,95,sin comentario,2022-02-24 17:34:26.400,sin razón,354249034
2305,22,sin comentario,2022-02-24 17:34:45.339,sin razón,354249034
2306,13,sin comentario,2022-02-24 17:34:52.440,sin razón,354249034
2307,37,sin comentario,2022-02-24 17:35:03.161,sin razón,354249034
2308,8,sin comentario,2022-02-24 17:35:27.576,sin razón,354249034
2309,5,sin comentario,2022-02-24 23:17:38.371,sin razón,401592256
2310,27,sin comentario,2022-02-24 23:17:45.190,sin razón,401592256
2311,89,sin comentario,2022-02-24 23:17:55.671,sin razón,401592256
2312,76,sin comentario,2022-02-24 23:18:03.871,sin razón,401592256
2313,104,sin comentario,2022-02-25 17:20:10.702,sin razón,432681483
2314,11,sin comentario,2022-02-25 17:20:31.041,sin razón,432681483
2315,56,sin comentario,2022-02-25 23:41:19.392,sin razón,403400485
2316,93,sin comentario,2022-02-28 10:59:37.899,sin razón,542944002
2317,8,sin comentario,2022-02-28 10:59:52.260,sin razón,542944002
2318,20,sin comentario,2022-02-28 11:00:02.251,sin razón,542944002
2319,38,sin comentario,2022-02-28 11:00:17.553,sin razón,542944002
2320,52,sin comentario,2022-02-28 11:00:23.261,sin razón,542944002
2321,19,sin comentario,2022-02-28 11:00:29.936,sin razón,542944002
2322,17,sin comentario,2022-02-28 11:00:40.198,sin razón,542944002
2323,7,sin comentario,2022-02-28 11:00:55.584,sin razón,542944002
2324,45,sin comentario,2022-02-28 11:01:19.579,sin razón,542944002
2325,86,sin comentario,2022-02-28 11:01:29.864,sin razón,542944002
2326,23,sin comentario,2022-02-28 11:01:35.264,sin razón,542944002
2327,89,sin comentario,2022-02-28 11:01:43.736,sin razón,542944002
2328,50,sin comentario,2022-02-28 11:01:46.704,sin razón,542944002
2329,67,sin comentario,2022-02-28 11:01:52.999,sin razón,542944002
2330,41,sin comentario,2022-02-28 11:01:58.338,sin razón,542944002
2331,29,sin comentario,2022-02-28 11:02:06.129,sin razón,542944002
2332,2,sin comentario,2022-02-28 11:02:16.882,sin razón,542944002
2333,77,sin comentario,2022-02-28 11:02:26.783,sin razón,542944002
2334,5,sin comentario,2022-02-28 14:18:25.393,sin razón,550705238
2335,75,sin comentario,2022-02-28 14:18:49.919,sin razón,550705238
2336,54,sin comentario,2022-02-28 14:18:53.431,sin razón,550705111
2337,14,sin comentario,2022-02-28 14:19:31.322,sin razón,550705111
2338,49,sin comentario,2022-02-28 14:19:48.939,sin razón,550728233
2339,104,sin comentario,2022-02-28 14:19:56.945,sin razón,550705111
2340,1,sin comentario,2022-02-28 14:20:05.744,sin razón,550728233
2341,61,sin comentario,2022-02-28 14:20:46.416,sin razón,550797242
2342,67,sin comentario,2022-02-28 14:20:50.745,sin razón,550705111
2343,105,sin comentario,2022-02-28 14:21:08.109,sin razón,550797242
2344,3,sin comentario,2022-02-28 14:21:08.646,sin razón,550804153
2345,69,sin comentario,2022-02-28 14:21:16.981,sin razón,550705111
2346,7,sin comentario,2022-02-28 14:21:37.655,sin razón,550797242
2347,68,sin comentario,2022-02-28 14:21:37.795,sin razón,550705111
2348,106,sin comentario,2022-02-28 14:21:48.230,sin razón,550797242
2349,43,sin comentario,2022-02-28 14:21:50.441,sin razón,550705111
2350,6,sin comentario,2022-02-28 14:22:13.459,sin razón,550705111
2351,89,sin comentario,2022-02-28 14:22:37.618,sin razón,550705111
2352,44,sin comentario,2022-02-28 14:22:59.601,sin razón,550705111
2353,51,sin comentario,2022-02-28 14:23:10.720,sin razón,550705111
2354,55,sin comentario,2022-02-28 14:23:19.769,sin razón,550705111
2355,49,sin comentario,2022-02-28 14:23:37.528,sin razón,550705111
2356,24,sin comentario,2022-02-28 14:23:49.669,sin razón,550705111
2357,5,sin comentario,2022-02-28 14:24:08.892,sin razón,550705111
2358,36,sin comentario,2022-02-28 14:24:36.898,sin razón,550705111
2359,53,sin comentario,2022-02-28 14:24:43.743,sin razón,550705111
2360,27,sin comentario,2022-02-28 14:24:55.015,sin razón,550705111
2361,41,sin comentario,2022-02-28 14:25:11.011,sin razón,550705111
2362,81,sin comentario,2022-02-28 14:25:39.344,sin razón,550705111
2363,71,sin comentario,2022-02-28 14:25:46.690,sin razón,550705111
2364,16,sin comentario,2022-02-28 14:26:52.302,sin razón,550705111
2365,10,sin comentario,2022-02-28 14:27:28.183,sin razón,550705111
2366,17,sin comentario,2022-02-28 14:27:40.231,sin razón,550705111
2367,8,sin comentario,2022-02-28 14:28:09.638,sin razón,550705111
2368,19,sin comentario,2022-02-28 14:28:23.959,sin razón,550705111
2369,46,sin comentario,2022-02-28 14:28:48.473,sin razón,550705111
2370,60,sin comentario,2022-02-28 14:29:08.237,sin razón,550705111
2371,78,sin comentario,2022-02-28 14:29:38.878,sin razón,550705111
2372,101,sin comentario,2022-02-28 14:30:08.560,sin razón,550705111
2373,35,sin comentario,2022-02-28 14:30:52.183,sin razón,550705111
2374,56,sin comentario,2022-02-28 14:31:00.343,sin razón,550705111
2375,30,sin comentario,2022-02-28 14:31:17.145,sin razón,550705111
2376,84,sin comentario,2022-02-28 14:31:39.559,sin razón,550705111
2377,59,sin comentario,2022-02-28 14:32:03.543,sin razón,550705111
2378,52,sin comentario,2022-02-28 14:32:19.632,sin razón,550705111
2379,20,sin comentario,2022-02-28 14:32:51.621,sin razón,550705111
2380,7,sin comentario,2022-02-28 14:33:02.567,sin razón,550705111
2381,98,sin comentario,2022-02-28 14:34:09.523,sin razón,550705111
2382,37,sin comentario,2022-02-28 14:34:59.241,sin razón,550705111
2383,47,sin comentario,2022-02-28 14:35:22.560,sin razón,550705111
2384,23,sin comentario,2022-02-28 14:35:46.978,sin razón,550705111
2385,32,sin comentario,2022-02-28 14:37:15.519,sin razón,550705111
2386,65,sin comentario,2022-02-28 14:37:55.498,sin razón,550705111
2387,2,sin comentario,2022-02-28 14:38:35.746,sin razón,550705111
2388,38,sin comentario,2022-02-28 14:39:27.860,sin razón,550705111
2389,40,sin comentario,2022-02-28 14:39:43.822,sin razón,550705111
2390,90,sin comentario,2022-02-28 14:39:58.485,sin razón,550705111
2391,50,sin comentario,2022-02-28 14:40:26.459,sin razón,550705111
2392,57,sin comentario,2022-02-28 14:40:35.426,sin razón,550705111
2393,21,sin comentario,2022-02-28 14:40:53.720,sin razón,550705111
2394,87,sin comentario,2022-02-28 14:41:57.091,sin razón,550705111
2395,18,sin comentario,2022-02-28 14:42:33.399,sin razón,550705111
2396,85,sin comentario,2022-02-28 14:43:18.412,sin razón,550705111
2397,95,sin comentario,2022-02-28 14:43:30.539,sin razón,550705111
2398,26,sin comentario,2022-02-28 14:43:47.974,sin razón,550705111
2399,34,sin comentario,2022-02-28 14:51:53.505,sin razón,551837358
2400,46,sin comentario,2022-02-28 14:52:03.761,sin razón,551837358
2401,16,sin comentario,2022-02-28 14:52:21.450,sin razón,551837358
2402,55,sin comentario,2022-02-28 14:52:38.454,sin razón,551837358
2403,69,sin comentario,2022-02-28 14:58:36.423,sin razón,552089217
2404,112,sin comentario,2022-02-28 15:08:48.187,sin razón,551169303
2405,103,sin comentario,2022-02-28 15:09:03.384,sin razón,551169303
2406,5,sin comentario,2022-02-28 15:09:14.428,sin razón,551169303
2407,28,sin comentario,2022-02-28 15:09:28.206,sin razón,551169303
2408,75,sin comentario,2022-02-28 15:09:39.693,sin razón,551169303
2409,82,sin comentario,2022-02-28 15:36:37.907,sin razón,552084466
2410,5,sin comentario,2022-02-28 15:36:50.832,sin razón,552084466
2411,52,sin comentario,2022-02-28 15:37:03.060,sin razón,552084466
2412,78,sin comentario,2022-02-28 15:37:18.758,sin razón,552084466
2413,76,sin comentario,2022-02-28 15:37:27.053,sin razón,552084466
2414,2,sin comentario,2022-02-28 15:37:37.039,sin razón,552084466
2415,100,sin comentario,2022-02-28 18:42:39.324,sin razón,518851897
2416,74,sin comentario,2022-02-28 18:42:50.261,sin razón,518851897
2417,102,sin comentario,2022-02-28 18:43:07.248,sin razón,518851897
2418,98,sin comentario,2022-02-28 18:43:14.245,sin razón,518851897
2419,103,sin comentario,2022-02-28 18:43:22.347,sin razón,518851897
2420,77,sin comentario,2022-02-28 18:43:38.016,sin razón,518851897
2421,3,sin comentario,2022-02-28 18:43:47.760,sin razón,518851897
2422,49,sin comentario,2022-02-28 18:43:57.445,sin razón,518851897
2423,112,sin comentario,2022-02-28 18:44:07.427,sin razón,518851897
2424,97,sin comentario,2022-02-28 18:44:12.975,sin razón,518851897
2425,90,sin comentario,2022-02-28 18:44:18.133,sin razón,518851897
2426,91,sin comentario,2022-02-28 18:44:46.860,sin razón,518851897
2427,59,sin comentario,2022-03-01 01:43:20.005,sin razón,569725321
2428,18,sin comentario,2022-03-01 01:43:37.039,sin razón,569725321
2429,33,sin comentario,2022-03-01 01:43:48.687,sin razón,569725321
2430,103,sin comentario,2022-03-01 01:43:56.513,sin razón,569725321
2431,96,sin comentario,2022-03-01 01:44:12.873,sin razón,569725321
2432,41,sin comentario,2022-03-01 01:44:22.598,sin razón,569725321
2433,45,sin comentario,2022-03-01 01:44:30.851,sin razón,569725321
2434,56,sin comentario,2022-03-01 01:44:39.935,sin razón,569725321
2435,28,sin comentario,2022-03-01 01:44:46.187,sin razón,569725321
2436,36,sin comentario,2022-03-01 01:44:50.105,sin razón,569725321
2437,73,sin comentario,2022-03-01 01:44:55.485,sin razón,569725321
2438,46,sin comentario,2022-03-01 01:45:04.474,sin razón,569725321
2439,42,sin comentario,2022-03-01 01:45:11.196,sin razón,569725321
2440,88,sin comentario,2022-03-01 01:45:34.817,sin razón,569725321
2441,86,sin comentario,2022-03-01 01:45:41.757,sin razón,569725321
2442,60,sin comentario,2022-03-01 01:45:53.358,sin razón,569725321
2443,69,sin comentario,2022-03-01 01:45:59.112,sin razón,569725321
2444,44,sin comentario,2022-03-02 13:59:44.663,sin razón,631292650
2445,40,sin comentario,2022-03-02 13:59:56.654,sin razón,631292650
